,S
2023-07-31,71.34333328400368
2023-08-01,71.3180376137297
2023-08-02,71.3564787207945
2023-08-03,71.34806841072356
2023-08-04,71.33724596266303
2023-08-07,71.34646554840022
2023-08-08,71.35850471937775
2023-08-09,71.2529735963261
2023-08-10,71.27675904532627
2023-08-11,71.40142721497922
2023-08-14,71.345695914765
2023-08-15,71.35105330451535
2023-08-16,71.36760964094492
2023-08-17,71.41824738431086
2023-08-18,71.41415795519238
2023-08-21,71.45882326143884
2023-08-22,71.4635600742963
2023-08-23,71.47372770135861
2023-08-24,71.5476400898166
2023-08-25,71.60071107383479
2023-08-28,71.56743559584822
2023-08-29,71.55217535506009
2023-08-30,71.5380126026853
2023-08-31,71.53240719754818
2023-09-01,71.48808557569033
2023-09-04,71.46638991531161
2023-09-05,71.50783303333459
2023-09-06,71.49634916100678
2023-09-07,71.50661108988093
2023-09-08,71.48227714587964
2023-09-11,71.48592074455104
2023-09-12,71.54504201632412
2023-09-13,71.49277551370587
2023-09-14,71.5187373588641
2023-09-15,71.56187480192044
2023-09-18,71.46313359693758
2023-09-19,71.38185626933583
2023-09-20,71.38719279259867
2023-09-21,71.39701373583847
2023-09-22,71.49907906677007
2023-09-25,71.45444171242642
2023-09-26,71.44801686682159
2023-09-27,71.47050886061064
2023-09-28,71.47508282500345
2023-09-29,71.50103303691881
2023-10-02,71.45854875256852
2023-10-03,71.46983163241761
2023-10-04,71.47027656453287
2023-10-05,71.41038269458406
2023-10-06,71.41728298211946
2023-10-09,71.36813937348298
2023-10-10,71.36717157795373
2023-10-11,71.34397534486125
2023-10-12,71.28866594908412
2023-10-13,71.23578059316078
2023-10-16,71.20606376244443
2023-10-17,71.19957774560541
2023-10-18,71.19877706440418
2023-10-19,71.12060620893399
2023-10-20,71.09897030132348
2023-10-23,71.09326397679291
2023-10-24,71.09237304564753
2023-10-25,71.00467145199936
2023-10-26,70.97186367413612
2023-10-27,71.04105218576609
2023-10-30,71.05537228313385
2023-10-31,71.16164466279265
2023-11-01,71.17498875497964
2023-11-02,71.16753345794122
2023-11-03,71.19105017577776
2023-11-06,71.15383817007219
2023-11-07,71.17549240365562
2023-11-08,71.15652901237775
2023-11-09,71.200563331313
2023-11-10,71.17526851585636
2023-11-13,71.18841188951731
2023-11-14,71.13313102753247
2023-11-15,71.10381625220333
2023-11-16,71.12209884877039
2023-11-17,71.1135504394125
2023-11-20,71.11158826847405
2023-11-21,71.09095840508908
2023-11-22,71.10105920150177
2023-11-23,71.13546278207242
2023-11-24,71.09347978901101
2023-11-27,71.0419951027483
2023-11-28,71.0125658995545
2023-11-29,70.98958722154029
2023-11-30,70.93510473447691
2023-12-01,70.90781498263159
2023-12-04,70.9028098615018
2023-12-05,70.92527541638744
2023-12-06,70.93999888473067
2023-12-07,70.90334948468752
2023-12-08,70.85936265636717
2023-12-11,70.89560307347
2023-12-12,70.90552361389857
2023-12-13,70.85837973189852
2023-12-14,70.91073745815999
2023-12-15,70.93368651642604
2023-12-18,70.93511170496566
2023-12-19,71.04525479359259
2023-12-20,71.06138484841655
2023-12-21,71.0353559991863
2023-12-22,71.03244171696922
2023-12-25,70.9765625123382
2023-12-26,71.01364052905704
2023-12-27,71.04151727555515
2023-12-28,71.01051742029878
2023-12-29,71.05717928852867
2024-01-01,70.98433346513318
2024-01-02,71.01786102935019
2024-01-03,70.98490787871393
2024-01-04,70.99664071358134
2024-01-05,70.924959399346
2024-01-08,70.91644584692897
2024-01-09,70.90741691920819
2024-01-10,70.88828342366853
2024-01-11,70.92863516523822
2024-01-12,70.96609233641688
2024-01-15,70.96392371807035
2024-01-16,70.9358488979283
2024-01-17,70.8963692437012
2024-01-18,70.84326171260366
2024-01-19,70.87299798625479
2024-01-22,70.90159606189638
2024-01-23,70.91350903959585
2024-01-24,70.90445562227457
2024-01-25,70.87768830295302
2024-01-26,70.91707396248636
2024-01-29,70.87200202817596
2024-01-30,70.8591639081473
2024-01-31,70.83760496781613
2024-02-01,70.8298145587469
2024-02-02,70.84283531086048
2024-02-05,70.90232199859881
2024-02-06,70.89010236309241
2024-02-07,70.93048404924718
2024-02-08,70.89180900557797
2024-02-09,70.81969966357578
2024-02-12,70.81516086540017
2024-02-13,70.81829369306973
2024-02-14,70.83436362426193
2024-02-15,70.82054903981373
2024-02-16,70.81523356762884
2024-02-19,70.77117081641104
2024-02-20,70.74122150785841
2024-02-21,70.77643378594212
2024-02-22,70.75817808874909
2024-02-23,70.71300096872145
2024-02-26,70.73719096487905
2024-02-27,70.79750774156844
2024-02-28,70.80362257001323
2024-02-29,70.78871270200092
2024-03-01,70.83537538740508
2024-03-04,70.8112897041795
2024-03-05,70.8583881742969
2024-03-06,70.79844619320204
2024-03-07,70.81118512971302
2024-03-08,70.84280233830039
2024-03-11,70.81156306025433
2024-03-12,70.89038265887369
2024-03-13,70.94710548103868
2024-03-14,70.92688648175881
2024-03-15,70.95160531206098
2024-03-18,70.93866030242704
2024-03-19,70.97917455075297
2024-03-20,71.00985954403367
2024-03-21,71.02389686709186
2024-03-22,71.02035959203417
2024-03-25,71.05081824864173
2024-03-26,71.00428260447792
2024-03-27,70.92462264197994
2024-03-28,70.94025676282868
2024-03-29,70.89434311370266
2024-04-01,70.97623937625706
2024-04-02,70.90116273721223
2024-04-03,70.88117108664599
2024-04-04,70.95150771122572
2024-04-05,70.98710949134612
2024-04-08,71.05210893327322
2024-04-09,71.00099617943191
2024-04-10,71.0235918357073
2024-04-11,71.01180640221955
2024-04-12,70.94617277008966
2024-04-15,70.91133967951521
2024-04-16,70.85731767756538
2024-04-17,70.84899080041701
2024-04-18,70.86337029620555
2024-04-19,70.86573933197693
2024-04-22,70.88040168411892
2024-04-23,70.862467425716
2024-04-24,70.86659840020438
2024-04-25,70.76525206698459
2024-04-26,70.74906539219795
2024-04-29,70.7951112141217
2024-04-30,70.85223040488604
2024-05-01,70.87468610264851
2024-05-02,70.89145893098954
2024-05-03,70.9708571315409
2024-05-06,70.94425280465978
2024-05-07,70.9639330516113
2024-05-08,70.93442592449993
2024-05-09,70.86625110299063
2024-05-10,70.85568001922529
2024-05-13,70.8225780587692
2024-05-14,70.84167604293418
2024-05-15,70.85758622197719
2024-05-16,70.88139254223387
2024-05-17,70.86595717829941
2024-05-20,70.90928449489321
2024-05-21,70.8659784259283
2024-05-22,70.83661744715943
2024-05-23,70.8819279394037
2024-05-24,70.87945545176757
2024-05-27,70.84852362324733
2024-05-28,70.7964802458231
2024-05-29,70.80675059302462
2024-05-30,70.67621992492366
2024-05-31,70.61928957194951
2024-06-03,70.60993197364238
2024-06-04,70.6889057647088
2024-06-05,70.65914299619206
2024-06-06,70.71103514661128
2024-06-07,70.7085039094546
2024-06-10,70.8025905067926
2024-06-11,70.76889406550472
2024-06-12,70.71812588265021
2024-06-13,70.74870077450393
2024-06-14,70.74857044163168
2024-06-17,70.72340567386587
2024-06-18,70.68259251916011
2024-06-19,70.71448711872809
2024-06-20,70.63999604000759
2024-06-21,70.64299649690143
2024-06-24,70.624173597461
2024-06-25,70.60886510815607
2024-06-26,70.59464644145818
2024-06-27,70.56737455380326
2024-06-28,70.54030222173131
2024-07-01,70.57619784674431
2024-07-02,70.514635794436
2024-07-03,70.48074711613074
2024-07-04,70.54147787264137
2024-07-05,70.5336275603415
2024-07-08,70.48689468374715
2024-07-09,70.47032440278096
2024-07-10,70.46633682158547
2024-07-11,70.43332521453597
2024-07-12,70.41641885171569
2024-07-15,70.35906883836222
2024-07-16,70.3658155450104
2024-07-17,70.35522632825466
2024-07-18,70.37003414653667
2024-07-19,70.36008557336665
2024-07-22,70.35967298699543
2024-07-23,70.4245735525189
2024-07-24,70.40156483891359
2024-07-25,70.40950146190987
2024-07-26,70.40481839546662
2024-07-29,70.38249491547408
2024-07-30,70.49057363284504
2024-07-31,70.49550296205109
2024-08-01,70.52092320077722
2024-08-02,70.54661328678075
2024-08-05,70.56952391191751
2024-08-06,70.58850108951124
2024-08-07,70.58680697198496
2024-08-08,70.64960609982926
2024-08-09,70.67440025904232
2024-08-12,70.67050703066077
2024-08-13,70.67726447049112
2024-08-14,70.67772014299113
2024-08-15,70.6227148134516
2024-08-16,70.60414138640837
2024-08-19,70.58225698788246
2024-08-20,70.5820895576572
2024-08-21,70.57539259258435
2024-08-22,70.56334844877894
2024-08-23,70.54582362993042
2024-08-26,70.56752132344482
2024-08-27,70.51811476455781
2024-08-28,70.57187776286474
2024-08-29,70.52134765815224
2024-08-30,70.63438073691027
2024-09-02,70.55912583761487
2024-09-03,70.58805542090256
2024-09-04,70.62933594480974
2024-09-05,70.64585565841665
2024-09-06,70.59996528148693
2024-09-09,70.67539294811836
2024-09-10,70.60240836263647
2024-09-11,70.60197857982011
2024-09-12,70.61107377936405
2024-09-13,70.63517885195924
2024-09-16,70.63046660845761
2024-09-17,70.6124799468889
2024-09-18,70.60309608650044
2024-09-19,70.56216363526981
2024-09-20,70.49600098865939
2024-09-23,70.5214870852718
2024-09-24,70.54867845300373
2024-09-25,70.63099054238715
2024-09-26,70.58916213961402
2024-09-27,70.58411236443662
2024-09-30,70.58023173813474
2024-10-01,70.5901486583155
2024-10-02,70.6655290461561
2024-10-03,70.66554804561076
2024-10-04,70.66371950271208
2024-10-07,70.67505279788637
2024-10-08,70.70687236821455
2024-10-09,70.70716110648355
2024-10-10,70.69356182244768
2024-10-11,70.68837282168725
2024-10-14,70.72655341555136
2024-10-15,70.70541208730536
2024-10-16,70.7124631687345
2024-10-17,70.64486309801666
2024-10-18,70.6524521451846
2024-10-21,70.70239477641489
2024-10-22,70.72443406785271
2024-10-23,70.774540264075
2024-10-24,70.74434014316701
2024-10-25,70.71113110798136
2024-10-28,70.67522281202235
2024-10-29,70.68957687347759
2024-10-30,70.62751327337769
2024-10-31,70.55724391924318
2024-11-01,70.59973641465406
2024-11-04,70.61151892840718
2024-11-05,70.60550623043012
2024-11-06,70.56510580398316
2024-11-07,70.61442821497607
2024-11-08,70.57420107829012
2024-11-11,70.57851156183716
2024-11-12,70.6089224587437
2024-11-13,70.57275744648132
2024-11-14,70.57432891934414
2024-11-15,70.56610031298375
2024-11-18,70.518760784549
2024-11-19,70.5022515261711
2024-11-20,70.4564753736891
2024-11-21,70.4508056899216
2024-11-22,70.45161600189547
2024-11-25,70.43850400989484
2024-11-26,70.47103590405165
2024-11-27,70.45253405438397
2024-11-28,70.39767400872621
2024-11-29,70.3910868078284
2024-12-02,70.40823025445687
2024-12-03,70.38693939819201
2024-12-04,70.3732605222976
2024-12-05,70.36089129333958
2024-12-06,70.3455326923021
2024-12-09,70.33121819241957
2024-12-10,70.32083766344029
2024-12-11,70.31942428134853
2024-12-12,70.28922309984674
2024-12-13,70.2609016885284
2024-12-16,70.2536733446728
2024-12-17,70.1848188428189
2024-12-18,70.10904099690221
2024-12-19,70.17274954625351
2024-12-20,70.18373093973796
2024-12-23,70.16568146260794
2024-12-24,70.18792257759833
2024-12-25,70.1251066147439
2024-12-26,70.16628379778645
2024-12-27,70.09757170748958
2024-12-30,70.05302622126354
2024-12-31,70.0938471002138
