,S
2023-06-21,2.682699568536024
2023-06-22,2.22249142070861
2023-06-23,-0.9436301652192798
2023-06-26,5.455127891458666
2023-06-27,7.118359548544156
2023-06-28,5.853595754121322
2023-06-29,5.524231225017808
2023-06-30,6.976904261583039
2023-07-03,4.57792744289367
2023-07-04,1.15968925461025
2023-07-05,4.099878490080047
2023-07-06,5.3082032713335225
2023-07-07,3.07575486645342
2023-07-10,4.19184926898472
2023-07-11,3.7399495424624365
2023-07-12,3.243129459644951
2023-07-13,2.1483072494399744
2023-07-14,4.5816273233422935
2023-07-17,2.148568293366055
2023-07-18,6.975131101528604
2023-07-19,2.9903683374372614
2023-07-20,5.661028002396647
2023-07-21,4.457534907331372
2023-07-24,4.440274492219128
2023-07-25,0.9299675282870385
2023-07-26,6.144346240932414
2023-07-27,3.782665864174759
2023-07-28,4.191410986659786
2023-07-31,2.276766887300968
2023-08-01,2.091512068802555
2023-08-02,4.63027244144139
2023-08-03,2.1654963176106943
2023-08-04,5.744264984734216
2023-08-07,2.3947962152396993
2023-08-08,0.06574533144391115
2023-08-09,1.788804246004836
2023-08-10,6.210351772047485
2023-08-11,1.0110947115308937
2023-08-14,2.9862303057098236
2023-08-15,4.531130228521258
2023-08-16,4.704680348370101
2023-08-17,3.1040861930459505
2023-08-18,4.333970808269064
2023-08-21,0.903972559486736
2023-08-22,2.3305118129950233
2023-08-23,4.815965458566417
2023-08-24,5.20081100719398
2023-08-25,3.654709346994352
2023-08-28,2.2517957681399237
2023-08-29,1.4183379097826552
2023-08-30,4.846062783206259
2023-08-31,5.943639302116846
2023-09-01,4.783147378194343
2023-09-04,3.9933945508423703
2023-09-05,6.013347386350045
2023-09-06,3.5345241107827157
2023-09-07,4.856206514995843
2023-09-08,2.9398640221080097
2023-09-11,2.609404153704582
2023-09-12,4.438250965375645
2023-09-13,6.679877236514645
2023-09-14,1.1138696392122012
2023-09-15,2.8606524562588795
2023-09-18,4.899232884111543
2023-09-19,8.65950263323569
2023-09-20,1.1004105242942792
2023-09-21,5.7586506358391985
2023-09-22,5.103244484627894
2023-09-25,5.249296552293835
2023-09-26,0.7313716111417321
2023-09-27,0.7152756450318889
2023-09-28,5.247099966500542
2023-09-29,7.749897564526907
2023-10-02,2.469272745191349
2023-10-03,4.480242572326657
2023-10-04,5.108831631126659
2023-10-05,0.9748607999540608
2023-10-06,4.561399243904649
2023-10-09,1.9781077721946234
2023-10-10,4.247314356693782
2023-10-11,6.799002171744931
2023-10-12,-0.23766925574859687
2023-10-13,4.898048060163047
2023-10-16,5.140745280581708
2023-10-17,6.562754794224732
2023-10-18,2.8565311640924334
2023-10-19,4.441224205506696
2023-10-20,3.4187473959503505
2023-10-23,0.3223698241682045
2023-10-24,3.012272003139761
2023-10-25,7.689476294358305
2023-10-26,3.037958842715531
2023-10-27,8.212333961044962
2023-10-30,1.5799552297420263
2023-10-31,5.3749626641383905
2023-11-01,3.1027118786549446
2023-11-02,0.32736906407036326
2023-11-03,1.670232003778087
2023-11-06,3.8010450374304856
2023-11-07,3.5282544456588987
2023-11-08,7.743756296920718
2023-11-09,2.2979019537165914
2023-11-10,3.6419198976861114
2023-11-13,2.2966112055304926
2023-11-14,2.8281594966374533
2023-11-15,3.5628190922431027
2023-11-16,3.061726370923138
2023-11-17,-0.6875736201959795
2023-11-20,2.4207004839567743
2023-11-21,7.354735515908392
2023-11-22,4.953640133438359
2023-11-23,3.56433178553333
2023-11-24,4.7086026933513185
2023-11-27,3.2024395806353856
2023-11-28,5.804910771165771
2023-11-29,6.073913497447846
2023-11-30,4.829240233682118
2023-12-01,0.5293970086951632
2023-12-04,1.5374117603231476
2023-12-05,5.624807789580343
2023-12-06,3.067561119447922
2023-12-07,7.487232366049552
2023-12-08,2.4015146526492988
2023-12-11,2.562373432166398
2023-12-12,5.079845674110917
2023-12-13,5.992853376748525
2023-12-14,7.5926108146811595
2023-12-15,2.12847151340858
2023-12-18,2.6417641732793697
2023-12-19,4.886794942524779
2023-12-20,5.297687035721415
2023-12-21,2.398605561564363
2023-12-22,2.3078459186400115
2023-12-25,3.7666770914458647
2023-12-26,2.472718833775313
2023-12-27,4.765792911631516
2023-12-28,5.4485716441094665
2023-12-29,4.805612499533115
